lineup_id,country,channel_type,channel_id,dn_1,dn_2,dn_3,call_sign,channel_number,feed,network_base,city,region,brand_scope,resolution,final_display_name
10271,US,specialty,1054.stations.xmltv.tvmedia.ca,Food Network USA - Eastern Feed,FOOD,70,FOOD,70,,Food Network USA - Eastern Feed,,,,,
10271,US,specialty,617.stations.xmltv.tvmedia.ca,E! Entertainment USA - Eastern Feed,E!,71,,71,,E! Entertainment USA - Eastern Feed,,,,,
10271,US,specialty,647.stations.xmltv.tvmedia.ca,Comedy Central (US) - Eastern Feed,COMC,72,COMC,72,,Comedy Central,,,,,
10271,US,specialty,663.stations.xmltv.tvmedia.ca,VH1 - Eastern Feed,VH1,74,VH1,74,,VH1 - Eastern Feed,,,,,
10271,US,specialty,656.stations.xmltv.tvmedia.ca,MTV USA - Eastern Feed,MTV,76,MTV,76,,MTV USA - Eastern Feed,,,,,
10271,US,specialty,7537.stations.xmltv.tvmedia.ca,National Geographic Wild,NGW,108,NGW,108,,National Geographic Wild,,,,,
10271,US,specialty,1053.stations.xmltv.tvmedia.ca,Disney XD USA - Eastern Feed,DISNXD,122,DISNXD,122,,Disney XD USA - Eastern Feed,,,,,
10271,US,specialty,4226.stations.xmltv.tvmedia.ca,The Cooking Channel,COOK,124,COOK,124,,The Cooking Channel,,,,,
10271,US,specialty,4225.stations.xmltv.tvmedia.ca,Discovery Family Channel,DFC,130,DFC,130,,Discovery Family Channel,,,,,
10271,US,specialty,1515.stations.xmltv.tvmedia.ca,MTV 2 - East,MTV2,135,MTV2,135,,MTV 2 - East,,,,,
10271,US,specialty,3808.stations.xmltv.tvmedia.ca,MTV Tr3s - East,TR3S,141,TR3S,141,,MTV Tr3s - East,,,,,
10271,US,specialty,2091.stations.xmltv.tvmedia.ca,LOGO - East,LOGO,143,LOGO,143,,LOGO - East,,,,,
10271,US,specialty,1076.stations.xmltv.tvmedia.ca,CMT US - Eastern Feed,CMTUS,146,CMTUS,146,,CMT US - Eastern Feed,,,,,
10271,US,specialty,4679.stations.xmltv.tvmedia.ca,Smithsonian Channel USA,SMITH,153,SMITH,153,,Smithsonian Channel USA,,,,,
10271,US,specialty,596.stations.xmltv.tvmedia.ca,Syfy - Eastern Feed,SYFY,160,SYFY,160,,Syfy - Eastern Feed,,,,,
10271,US,specialty,615.stations.xmltv.tvmedia.ca,BBC America - East,BBC,162,BBC,162,,BBC America - East,,,,,
10271,US,specialty,1252.stations.xmltv.tvmedia.ca,TV Land - Eastern,TVLAND,163,TVLAND,163,,TV Land - Eastern,,,,,
10271,US,specialty,1273.stations.xmltv.tvmedia.ca,Discovery Life Channel,DLC,222,DLC,222,,Discovery Life Channel,,,,,
10271,US,specialty,2090.stations.xmltv.tvmedia.ca,Investigation Discovery USA - Eastern,ID,271,ID,271,,Investigation Discovery USA - Eastern,,,,,
10271,US,specialty,1960.stations.xmltv.tvmedia.ca,Science,SCI,272,SCI,272,,Science,,,,,
10271,US,specialty,657.stations.xmltv.tvmedia.ca,National Geographic US - Eastern,NGEO,273,NGEO,273,,National Geographic US - Eastern,,,,,
10271,US,specialty,624.stations.xmltv.tvmedia.ca,VICE,276,,VICE,276,,VICE,,,,,
10271,US,local,34150.stations.xmltv.tvmedia.ca,"DABL (WBBM-TV3) Chicago, IL",WBBM-TV3,339,WBBM-TV3,339,,DABL,Chicago,IL,,,
10271,US,local,14443.stations.xmltv.tvmedia.ca,"Court TV (WGN-TV3) Chicago, IL",WGN-TV3,354,WGN-TV3,354,,Court,TV (WGN-TV3) Chicago,IL,,,
10271,US,local,12015.stations.xmltv.tvmedia.ca,"Bounce (WCPX-TV2) Chicago, IL",WCPX-TV2,355,WCPX-TV2,355,,Bounce,Chicago,IL,,,
10271,US,local,32800.stations.xmltv.tvmedia.ca,"Movies! (WFLD2) Chicago, IL",WFLD2,363,WFLD2,363,,Movies!,Chicago,IL,,,
10271,US,local,14446.stations.xmltv.tvmedia.ca,"ONTV4U (WWTO-TV3) Chicago, IL",WWTO-TV3,384,WWTO-TV3,384,,ONTV4U,Chicago,IL,,,
10271,US,local,12458.stations.xmltv.tvmedia.ca,"CGTN (WOCK-DT5) Chicago, IL",WOCK-CD5,390,WOCK-CD5,390,,CGTN,Chicago,IL,,,
10271,US,local,14451.stations.xmltv.tvmedia.ca,"KBS World (WOCK-DT2) Chicago, IL",WOCK-CD2,391,WOCK-CD2,391,,KBS,World (WOCK-DT2) Chicago,IL,,,
10271,US,specialty,1952.stations.xmltv.tvmedia.ca,FXX USA - Eastern,FXX,401,FXX,401,,FXX USA - Eastern,,,,,
10271,US,specialty,5272.stations.xmltv.tvmedia.ca,Crime & Investigation Network USA,CIN,490,CIN,490,,Crime & Investigation Network USA,,,,,
10271,US,specialty,176.stations.xmltv.tvmedia.ca,Turner Classic Movies USA,TCM,501,TCM,501,,Turner Classic Movies USA,,,,,
10271,US,specialty,1848.stations.xmltv.tvmedia.ca,SundanceTV USA - East,SUND,505,SUND,505,,SundanceTV USA - East,,,,,
10271,US,specialty,1308.stations.xmltv.tvmedia.ca,FX Movie Channel,FXM,506,FXM,506,,FX Movie Channel,,,,,
10271,US,specialty,667.stations.xmltv.tvmedia.ca,Starz Encore - Eastern,STZENC,517,STZENC,517,,Starz Encore - Eastern,,,,,
10271,US,specialty,583.stations.xmltv.tvmedia.ca,Starz - Eastern,STARZ,533,STARZ,533,,Starz - Eastern,,,,,
10271,US,specialty,7609.stations.xmltv.tvmedia.ca,MGM+ - East,MGM,536,MGM,536,,MGM+ - East,,,,,
10271,US,specialty,11485.stations.xmltv.tvmedia.ca,MGM+ Hits- East,MGMHIT,537,MGMHIT,537,,MGM+ Hits- East,,,,,
10271,US,specialty,11486.stations.xmltv.tvmedia.ca,MGM+ Marquee,MGMMAR,538,MGMMAR,538,,MGM+ Marquee,,,,,
10271,US,specialty,11487.stations.xmltv.tvmedia.ca,MGM+ Drive-In,MGMDRV,539,MGMDRV,539,,MGM+ Drive-In,,,,,
10271,US,specialty,614.stations.xmltv.tvmedia.ca,HBO - Eastern Feed,HBO,550,HBO,550,,HBO - Eastern Feed,,,,,
10271,US,specialty,626.stations.xmltv.tvmedia.ca,HBO Hits - Eastern Feed,HBOHIT,552,HBOHIT,552,,HBO Hits - Eastern Feed,,,,,
10271,US,specialty,1651.stations.xmltv.tvmedia.ca,HBO Drama (HBO 3) - Eastern,HBODRMA,554,HBODRMA,554,,HBO Drama,,,,,
10271,US,specialty,630.stations.xmltv.tvmedia.ca,HBO Movies - East,HBOMOV,560,HBOMOV,560,,HBO Movies - East,,,,,
10271,US,specialty,632.stations.xmltv.tvmedia.ca,Cinemax - Eastern Feed,MAX1,562,MAX1,562,,Cinemax - Eastern Feed,,,,,
10271,US,specialty,634.stations.xmltv.tvmedia.ca,Cinemax Hits Eastern,MAXEHIT,564,MAXEHIT,564,,Cinemax Hits Eastern,,,,,
10271,US,specialty,665.stations.xmltv.tvmedia.ca,Paramount+ with Showtime - Eastern Feed,PARSHO,575,PARSHO,575,,Paramount+ with Showtime - Eastern Feed,,,,,
10271,US,specialty,2077.stations.xmltv.tvmedia.ca,SHOXBET - Eastern,SHOBET,579,SHOBET,579,,SHOXBET - Eastern,,,,,
10271,US,specialty,1956.stations.xmltv.tvmedia.ca,Showtime Family Zone - Eastern,SHOFZ,584,SHOFZ,584,,Showtime Family Zone - Eastern,,,,,
10271,US,specialty,2273.stations.xmltv.tvmedia.ca,Showtime Women - Eastern,SHO-WE,585,SHO-WE,585,,Showtime Women - Eastern,,,,,
10271,US,specialty,666.stations.xmltv.tvmedia.ca,TMC (US) - Eastern Feed,TMC,590,TMC,590,,TMC,,,,,
10271,US,specialty,6566.stations.xmltv.tvmedia.ca,"CBS (WBBM) Chicago, IL HD",WBBM-HD,1002,WBBM-HD,1002,,CBS,,,,,
10271,US,specialty,6492.stations.xmltv.tvmedia.ca,"NBC (WMAQ) Chicago, IL HD",WMAQ-HD,1005,WMAQ-HD,1005,,NBC,,,,,
10271,US,specialty,5714.stations.xmltv.tvmedia.ca,"ABC (WLS) Chicago, IL HD",WLS-HD,1007,WLS-HD,1007,,ABC,,,,,
10271,US,specialty,5881.stations.xmltv.tvmedia.ca,WGN Chicago (LOCAL) HD,CW-TVHD,1009,CW-TVHD,1009,,WGN Chicago,,,,,
10271,US,specialty,8584.stations.xmltv.tvmedia.ca,"PBS (WTTW) Chicago, IL HD",WTTW-HD,1011,WTTW-HD,1011,,PBS,,,,,
10271,US,specialty,7237.stations.xmltv.tvmedia.ca,HSN  - Home Shopping Network HD,HSN-HD,1015,HSN-HD,1015,,HSN  - Home Shopping Network HD,,,,,
10271,US,specialty,31997.stations.xmltv.tvmedia.ca,"FNX (WYCC) Chicago, IL HD",WYCC-HD,1020,WYCC-HD,1020,,FNX,,,,,
10271,US,specialty,8582.stations.xmltv.tvmedia.ca,CW26 (WCIU)  Chicago IL HD,WCIU-HD,1026,WCIU-HD,1026,,CW26,,,,,
10271,US,specialty,8583.stations.xmltv.tvmedia.ca,"FOX (WFLD) Chicago, IL HD",WFLD-HD,1032,WFLD-HD,1032,,FOX,,,,,
10271,US,local,4633.stations.xmltv.tvmedia.ca,"TBN (WWTO) Chicago, IL",WWTO-TV,1035,WWTO-TV,1035,,TBN,Chicago,IL,,,
10271,US,specialty,6542.stations.xmltv.tvmedia.ca,"ION (WCPX) Chicago, IL HD",WCPX-HD,1038,WCPX-HD,1038,,ION,,,,,
10271,US,specialty,11339.stations.xmltv.tvmedia.ca,PBS (WYIN) Indiana HD,WYIN-HD,1056,WYIN-HD,1056,,PBS,,,,,
10271,US,specialty,8581.stations.xmltv.tvmedia.ca,"UNI (WGBO) Chicago, IL HD",WGBO-HD,1066,WGBO-HD,1066,,UNI,,,,,
10271,US,specialty,10294.stations.xmltv.tvmedia.ca,BBC News - North America HD,BBCWHD,1117,BBCWHD,1117,,BBC News - North America HD,,,,,
10271,US,specialty,36439.stations.xmltv.tvmedia.ca,"PBS (WTTW2) Chicago, IL Prime HD",WTTW2-HD,1150,WTTW2-HD,1150,,PBS,,,,,
10271,US,specialty,8589.stations.xmltv.tvmedia.ca,"PBS (WTTW2) Chicago, IL Prime",WTTW2,1153,WTTW2,1153,,PBS,,,,,
10271,US,specialty,17034.stations.xmltv.tvmedia.ca,A&E US HD - Eastern Feed,A&EHD,1402,,1402,,A&E US HD - Eastern Feed,,,,,
10271,US,specialty,6215.stations.xmltv.tvmedia.ca,Independent Film Channel US HD,IFC,1438,IFC,1438,,Independent Film Channel US HD,,,,,
10271,US,specialty,5004.stations.xmltv.tvmedia.ca,TLC USA HD - Eastern,TLC-HD,1450,TLC-HD,1450,,TLC USA HD - Eastern,,,,,
10271,US,specialty,10881.stations.xmltv.tvmedia.ca,American Heroes Channel HD,AHC-HD,1480,AHC-HD,1480,,American Heroes Channel HD,,,,,
10271,US,specialty,6080.stations.xmltv.tvmedia.ca,MTV Live,MTVL,1612,MTVL,1612,,MTV Live,,,,,
10271,US,specialty,2093.stations.xmltv.tvmedia.ca,MTV Classic - East,MTV-C,1614,MTV-C,1614,,MTV Classic - East,,,,,
10271,US,specialty,2288.stations.xmltv.tvmedia.ca,CMT Music,CMTM,1619,CMTM,1619,,CMT Music,,,,,
10271,US,specialty,10276.stations.xmltv.tvmedia.ca,MTV 2 East HD,MTV2-HD,1639,MTV2-HD,1639,,MTV 2 East HD,,,,,
10271,US,specialty,6917.stations.xmltv.tvmedia.ca,Cartoon Network USA HD - Eastern,TOON,1734,TOON,1734,,Cartoon Network USA HD - Eastern,,,,,
10271,US,specialty,7049.stations.xmltv.tvmedia.ca,Turner Classic Movies USA HD,TCM-HD,1755,TCM-HD,1755,,Turner Classic Movies USA HD,,,,,
10271,US,specialty,6482.stations.xmltv.tvmedia.ca,FLIX HD - Eastern,FLIX-HD,1771,FLIX-HD,1771,,FLIX HD - Eastern,,,,,
10271,US,specialty,6083.stations.xmltv.tvmedia.ca,Starz Encore HD - Eastern,STZENHD,1773,STZENHD,1773,,Starz Encore HD - Eastern,,,,,
10271,US,specialty,2078.stations.xmltv.tvmedia.ca,Starz Encore Action - Eastern,STZEAC,1775,STZEAC,1775,,Starz Encore Action - Eastern,,,,,
10271,US,specialty,4206.stations.xmltv.tvmedia.ca,Starz Encore Black - Eastern,STZEBK,1777,STZEBK,1777,,Starz Encore Black - Eastern,,,,,
10271,US,specialty,1959.stations.xmltv.tvmedia.ca,Starz Encore Westerns - Eastern,STZEWS,1784,STZEWS,1784,,Starz Encore Westerns - Eastern,,,,,
10271,US,specialty,34659.stations.xmltv.tvmedia.ca,ScreenPix,PIX,1786,PIX,1786,,ScreenPix,,,,,
10271,US,specialty,34660.stations.xmltv.tvmedia.ca,ScreenPix: Action,PIX-ACT,1787,PIX-ACT,1787,,ScreenPix: Action,,,,,
10271,US,specialty,34662.stations.xmltv.tvmedia.ca,ScreenPix: Voices,PIX-VOIC,1788,PIX-VOIC,1788,,ScreenPix: Voices,,,,,
10271,US,specialty,34661.stations.xmltv.tvmedia.ca,ScreenPix: Westerns,PIX-WEST,1789,PIX-WEST,1789,,ScreenPix: Westerns,,,,,
10271,US,specialty,627.stations.xmltv.tvmedia.ca,HBO HD - Eastern Feed,HBO-HD,1802,HBO-HD,1802,,HBO HD - Eastern Feed,,,,,
10271,US,specialty,1472.stations.xmltv.tvmedia.ca,HBO - Pacific Feed,HBOP,1803,HBOP,1803,,HBO - Pacific Feed,,,,,
10271,US,specialty,6313.stations.xmltv.tvmedia.ca,HBO 2 - Eastern Feed HD,HBO2E-HD,1804,HBO2E-HD,1804,,HBO 2 - Eastern Feed HD,,,,,
10271,US,specialty,7099.stations.xmltv.tvmedia.ca,HBO Signature (HBO 3) - Eastern HD,HBO3,1806,HBO3,1806,,HBO Signature,,,,,
10271,US,specialty,629.stations.xmltv.tvmedia.ca,HBO Comedy - East,HBOC,1810,HBOC,1810,,HBO Comedy - East,,,,,
10271,US,specialty,7102.stations.xmltv.tvmedia.ca,HBO Zone HD - East,ZONE,1812,ZONE,1812,,HBO Zone HD - East,,,,,
10271,US,specialty,35317.stations.xmltv.tvmedia.ca,AMC+,1816,,,1816,,AMC+,,,,,
10271,US,specialty,3567.stations.xmltv.tvmedia.ca,Cinemax - Eastern HD,MAX1HD,1820,MAX1HD,1820,,Cinemax - Eastern HD,,,,,
10271,US,specialty,1215.stations.xmltv.tvmedia.ca,Cinemax - Pacific Feed,MAX1,1821,MAX1,1821,,Cinemax - Pacific Feed,,,,,
10271,US,specialty,7097.stations.xmltv.tvmedia.ca,MoreMax - Eastern HD,MAX2HD,1822,MAX2HD,1822,,MoreMax - Eastern HD,,,,,
10271,US,specialty,1377.stations.xmltv.tvmedia.ca,Cinemax Action - Eastern,MAXACT,1824,MAXACT,1824,,Cinemax Action - Eastern,,,,,
10271,US,specialty,636.stations.xmltv.tvmedia.ca,Cinemax Classics - Eastern,MAXCL,1830,MAXCL,1830,,Cinemax Classics - Eastern,,,,,
10271,US,specialty,3034.stations.xmltv.tvmedia.ca,Paramount+ with Showtime - Eastern,PARSHO-HD,1840,PARSHO-HD,1840,,Paramount+ with Showtime - Eastern,,,,,
10271,US,specialty,1387.stations.xmltv.tvmedia.ca,Showtime 2 - Eastern,SHO2,1842,SHO2,1842,,Showtime 2 - Eastern,,,,,
10271,US,specialty,2271.stations.xmltv.tvmedia.ca,Showtime Showcase - Eastern,SHO3,1846,SHO3,1846,,Showtime Showcase - Eastern,,,,,
10271,US,specialty,1615.stations.xmltv.tvmedia.ca,Showtime Extreme - Eastern,SHOWEX,1848,SHOWEX,1848,,Showtime Extreme - Eastern,,,,,
10271,US,specialty,2272.stations.xmltv.tvmedia.ca,Showtime Next - Eastern,NEXT,1854,NEXT,1854,,Showtime Next - Eastern,,,,,
10271,US,specialty,4352.stations.xmltv.tvmedia.ca,TMC HD - Eastern,TMCHD,1860,TMCHD,1860,,TMC HD - Eastern,,,,,
10271,US,specialty,4350.stations.xmltv.tvmedia.ca,TMC Xtra - Eastern,TMCX,1862,TMCX,1862,,TMC Xtra - Eastern,,,,,
10271,US,specialty,3388.stations.xmltv.tvmedia.ca,Starz HD - Eastern,STARZ-HD,1868,STARZ-HD,1868,,Starz HD - Eastern,,,,,
10271,US,specialty,7610.stations.xmltv.tvmedia.ca,MGM+ HD - East,MGM-HD,1871,MGM-HD,1871,,MGM+ HD - East,,,,,
10271,US,specialty,11615.stations.xmltv.tvmedia.ca,MGM+ Hits HD - East,MGMT-HD,1873,MGMT-HD,1873,,MGM+ Hits HD - East,,,,,
10271,US,specialty,11616.stations.xmltv.tvmedia.ca,MGM+ Marquee HD,MGMMRHD,1874,MGMMRHD,1874,,MGM+ Marquee HD,,,,,
10271,US,specialty,33934.stations.xmltv.tvmedia.ca,MGM+ Drive-In HD,MGMDR-HD,1875,MGMDR-HD,1875,,MGM+ Drive-In HD,,,,,
10271,US,specialty,8137.stations.xmltv.tvmedia.ca,Univision - Pacific Feed HD,UNI,3311,UNI,3311,,Univision - Pacific Feed HD,,,,,
10271,US,specialty,1306.stations.xmltv.tvmedia.ca,Univision - Pacific Feed,UNI,3489,UNI,3489,,Univision - Pacific Feed,,,,,
10271,US,specialty,2.stations.xmltv.tvmedia.ca,A&E US - Eastern Feed,A&E,26900,26900,,,A&E US - Eastern Feed,,,,,
10271,US,specialty,6219.stations.xmltv.tvmedia.ca,AMC - Eastern Feed HD,AMC-HD,27200,27200,,,AMC - Eastern Feed HD,,,,,
10271,US,specialty,4537.stations.xmltv.tvmedia.ca,Animal Planet US HD - East,ANPL-HD,30500,30500,,,Animal Planet US HD - East,,,,,
10271,US,specialty,11121.stations.xmltv.tvmedia.ca,BBC America - East HD,BBC-HD,27700,27700,,,BBC America - East HD,,,,,
10271,US,specialty,527.stations.xmltv.tvmedia.ca,BBC News - North America,BBCW,21000,BBCW,,,BBC News - North America,,,,,
10271,US,specialty,6790.stations.xmltv.tvmedia.ca,Bloomberg TV USA HD,BLM-USHD,21150,21150,,,Bloomberg TV USA HD,,,,,
10271,US,specialty,6120.stations.xmltv.tvmedia.ca,Bravo USA HD - Eastern Feed,BRAVO,30100,BRAVO,,,Bravo USA HD - Eastern Feed,,,,,
10271,US,specialty,10611.stations.xmltv.tvmedia.ca,Cartoon Network - Adult Swim,26850,,26850,,,Cartoon Network - Adult Swim,,,,,
10271,US,specialty,661.stations.xmltv.tvmedia.ca,Cartoon Network USA - Eastern Feed,TOON,26800,TOON,,,Cartoon Network USA - Eastern Feed,,,,,
10271,US,specialty,6344.stations.xmltv.tvmedia.ca,CMT US - Eastern Feed HD,CMTUS-HD,31850,31850,,,CMT US - Eastern Feed HD,,,,,
10271,US,specialty,6119.stations.xmltv.tvmedia.ca,CNBC USA HD,CNBCH,21100,CNBCH,,,CNBC USA HD,,,,,
10271,US,specialty,4724.stations.xmltv.tvmedia.ca,CNN HD,CNN-HD,20700,20700,,,CNN HD,,,,,
10271,US,specialty,6957.stations.xmltv.tvmedia.ca,Comedy Central HD - Eastern Feed,COMC,28500,COMC,,,Comedy Central HD - Eastern Feed,,,,,
10271,US,specialty,18804.stations.xmltv.tvmedia.ca,Comedy.TV HD,COMEDY,28650,28650,,,Comedy.TV HD,,,,,
10271,US,specialty,6216.stations.xmltv.tvmedia.ca,Crime & Investigation Network USA HD,CIN,28925,CIN,,,Crime & Investigation Network USA HD,,,,,
10271,US,specialty,4466.stations.xmltv.tvmedia.ca,Discovery HD (US) - Eastern,DISCHD,29100,29100,,,Discovery HD,,,,,
10271,US,specialty,16423.stations.xmltv.tvmedia.ca,Discovery Life Channel HD,DLCHD,31650,DLCHD,,,Discovery Life Channel HD,,,,,
10271,US,specialty,6112.stations.xmltv.tvmedia.ca,Disney HD - Eastern,DISN,25800,DISN,,,Disney HD - Eastern,,,,,
10271,US,specialty,6236.stations.xmltv.tvmedia.ca,Disney XD USA HD - Eastern Feed,DISNXD-HD,25900,25900,,,Disney XD USA HD - Eastern Feed,,,,,
10271,US,specialty,6659.stations.xmltv.tvmedia.ca,E! Entertainment USA HD - East,E!-HD,30400,30400,,,E! Entertainment USA HD - East,,,,,
10271,US,specialty,3438.stations.xmltv.tvmedia.ca,Food Network USA HD - Eastern Feed,FOOD-HD,31000,31000,,,Food Network USA HD - Eastern Feed,,,,,
10271,US,specialty,6207.stations.xmltv.tvmedia.ca,Fox News HD,FNC-HD,20600,20600,,,Fox News HD,,,,,
10271,US,specialty,8463.stations.xmltv.tvmedia.ca,FX Movie Channel HD,FXMHD,27450,FXMHD,,,FX Movie Channel HD,,,,,
10271,US,specialty,6111.stations.xmltv.tvmedia.ca,FX Networks East Coast HD,FXHD,27300,FXHD,,,FX Networks East Coast HD,,,,,
10271,US,specialty,7506.stations.xmltv.tvmedia.ca,FXX USA HD - Eastern,FXX-HD,27400,27400,,,FXX USA HD - Eastern,,,,,
10271,US,specialty,3690.stations.xmltv.tvmedia.ca,HGTV USA HD - Eastern,HGTVHD,31500,31500,,,HGTV USA HD - Eastern,,,,,
10271,US,specialty,4660.stations.xmltv.tvmedia.ca,History Channel US HD - East,HIST-HD,30800,30800,,,History Channel US HD - East,,,,,
10271,US,specialty,6994.stations.xmltv.tvmedia.ca,HLN HD,HLN-HD,20800,20800,,,HLN HD,,,,,
10271,US,specialty,6997.stations.xmltv.tvmedia.ca,Investigation Discovery USA HD - Eastern,ID-HD,28900,ID-HD,,,Investigation Discovery USA HD - Eastern,,,,,
10271,US,specialty,32944.stations.xmltv.tvmedia.ca,LOGO HD - East,LOGO,28750,LOGO,,,LOGO HD - East,,,,,
10271,US,specialty,8114.stations.xmltv.tvmedia.ca,Magnolia HD - East,MAGN-HD,31600,31600,,,Magnolia HD - East,,,,,
10271,US,specialty,5271.stations.xmltv.tvmedia.ca,Military History,MHC,30850,MHC,,,Military History,,,,,
10271,US,specialty,6995.stations.xmltv.tvmedia.ca,MS NOW HD,MSNOW-HD,20900,20900,,,MS NOW HD,,,,,
10271,US,specialty,4525.stations.xmltv.tvmedia.ca,MTV USA HD - Eastern,MTVHD,31700,MTVHD,,,MTV USA HD - Eastern,,,,,
10271,US,specialty,4436.stations.xmltv.tvmedia.ca,National Geographic US HD - Eastern,NGHD,30600,NGHD,,,National Geographic US HD - Eastern,,,,,
10271,US,specialty,9579.stations.xmltv.tvmedia.ca,National Geographic Wild HD,NGWHD,30700,NGWHD,,,National Geographic Wild HD,,,,,
10271,US,specialty,8587.stations.xmltv.tvmedia.ca,Oprah Winfrey Network USA Eastern HD,OWNHD,30200,OWNHD,,,Oprah Winfrey Network USA Eastern HD,,,,,
10271,US,specialty,6846.stations.xmltv.tvmedia.ca,Oxygen True Crime HD - Eastern,OXY,30300,OXY,,,Oxygen True Crime HD - Eastern,,,,,
10271,US,specialty,6334.stations.xmltv.tvmedia.ca,Paramount Network USA HD - Eastern Feed,PRMT-HD,27600,27600,,,Paramount Network USA HD - Eastern Feed,,,,,
10271,US,specialty,20038.stations.xmltv.tvmedia.ca,Recipe.TV HD,RECIPE,30950,30950,,,Recipe.TV HD,,,,,
10271,US,specialty,5828.stations.xmltv.tvmedia.ca,Science HD,SCI-HD,29400,29400,,,Science HD,,,,,
10271,US,specialty,6237.stations.xmltv.tvmedia.ca,Smithsonian Channel USA HD,SMITH-HD,30750,30750,,,Smithsonian Channel USA HD,,,,,
10271,US,specialty,8264.stations.xmltv.tvmedia.ca,SundanceTV USA - East HD,SUND,28800,SUND,,,SundanceTV USA - East HD,,,,,
10271,US,specialty,5643.stations.xmltv.tvmedia.ca,Syfy HD - Eastern Feed,SYFY-HD,27500,27500,,,Syfy HD - Eastern Feed,,,,,
10271,US,specialty,6090.stations.xmltv.tvmedia.ca,TBS - East HD,TBS,28400,TBS,,,TBS - East HD,,,,,
10271,US,specialty,8113.stations.xmltv.tvmedia.ca,The Cooking Channel HD,COOKHD,31100,31100,,,The Cooking Channel HD,,,,,
10271,US,specialty,3037.stations.xmltv.tvmedia.ca,TNT HD - East Feed,TNT-HD,27100,27100,,,TNT HD - East Feed,,,,,
10271,US,specialty,8815.stations.xmltv.tvmedia.ca,TV Land - Eastern HD,TVLAND-HD,27900,27900,,,TV Land - Eastern HD,,,,,
10271,US,specialty,5490.stations.xmltv.tvmedia.ca,USA Network HD - East,USA,27000,USA,,,USA Network HD - East,,,,,
10271,US,specialty,6204.stations.xmltv.tvmedia.ca,VH1 HD - Eastern,VH1,31800,VH1,,,VH1 HD - Eastern,,,,,
10271,US,specialty,7300.stations.xmltv.tvmedia.ca,VICE HD,VICE-HD,28600,28600,,,VICE HD,,,,,
10272,US,local,37719.stations.xmltv.tvmedia.ca,"365BLK (KSKJ-CD6) Los Angeles, CA",KSKJ-CD6,45-6,45-6,,,365BLK,Los Angeles,CA,,,
10272,US,local,2589.stations.xmltv.tvmedia.ca,"ABC (KABC) Los Angeles, CA",KABC-TV,7-1,KABC-TV,,,ABC,Los Angeles,CA,,,
10272,US,local,11215.stations.xmltv.tvmedia.ca,"Ace TV (KFLA-LD3) Los Angeles, CA",KFLA-LD3,8-3,KFLA-LD3,,,Ace,TV (KFLA-LD3) Los Angeles,CA,,,
10272,US,local,18110.stations.xmltv.tvmedia.ca,"Al Karma TV (KHTV-CD5) Los Angeles, CA",KHTV-CD5,6-5,KHTV-CD5,,,Al,Karma TV (KHTV-CD5) Los Angeles,CA,,,
10272,US,local,18461.stations.xmltv.tvmedia.ca,"Al Karma TV (KSFV-CD5) Los Angeles, CA",KSFV-CD5,27-5,27-5,,,Al,Karma TV (KSFV-CD5) Los Angeles,CA,,,
10272,US,local,11200.stations.xmltv.tvmedia.ca,"Almavision (KTAV-LD) Los Angeles, CA",KTAV-LD,35-1,35-1,,,Almavision,Los Angeles,CA,,,
10272,US,local,13371.stations.xmltv.tvmedia.ca,"Almavision (KTAV-LD5) Altadena, CA",KTAV-LD5,35-5,35-5,,,Almavision,Altadena,CA,,,
10272,US,local,36911.stations.xmltv.tvmedia.ca,"America's Voice (KFLA-LD2) Los Angeles, CA",KFLA-LD2,8-2,KFLA-LD2,,,America's,Voice (KFLA-LD2) Los Angeles,CA,,,
10272,US,local,18785.stations.xmltv.tvmedia.ca,"amga TV (KIIO-LD6) Los Angeles, CA",KIIO-LD6,10-6,10-6,,,amga,TV (KIIO-LD6) Los Angeles,CA,,,
10272,US,local,13329.stations.xmltv.tvmedia.ca,"amga TV (KXLA10) Los Angeles, CA",KXLA10,44-10,44-10,,,amga,TV (KXLA10) Los Angeles,CA,,,
10272,US,local,11204.stations.xmltv.tvmedia.ca,"Antenna (KTLA2) Los Angeles, CA",KTLA2,5-2,KTLA2,,,Antenna,Los Angeles,CA,,,
10272,US,local,11889.stations.xmltv.tvmedia.ca,"ARTN (KIIO-LD2) Los Angeles, CA",KIIO-LD2,10-2,10-2,,,ARTN,Los Angeles,CA,,,
10272,US,local,10349.stations.xmltv.tvmedia.ca,"ARTN (KSCI7) Los Angeles, CA",KSCI7,18-7,18-7,,,ARTN,Los Angeles,CA,,,
10272,US,local,16475.stations.xmltv.tvmedia.ca,"AWE Plus (KFLA-LD6) Los Angeles, CA",KFLA-LD6,8-6,KFLA-LD6,,,AWE,Plus (KFLA-LD6) Los Angeles,CA,,,
10272,US,local,2591.stations.xmltv.tvmedia.ca,"Azteca (KJLA) Los Angeles, CA",KJLA,57-1,KJLA,,,Azteca,Los Angeles,CA,,,
10272,US,local,34595.stations.xmltv.tvmedia.ca,"beIN Sports Xtra (KSKJ-CD) Los Angeles, CA",KSKJ-CD,45-1,45-1,,,beIN,Sports Xtra (KSKJ-CD) Los Angeles,CA,,,
10272,US,local,17404.stations.xmltv.tvmedia.ca,"Biz-TV (KAZA4) Avalon, CA",KAZA4,54-4,54-4,,,Biz-TV,Avalon,CA,,,
