provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
CA	120.stations.xmltv.tvmedia.ca	38	CMT Canada	CMT|38	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s15072_h15_aa.png	www.cmt.ca	
CA	62.stations.xmltv.tvmedia.ca	39	Showcase Canada	SHOW|39	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s53711_h15_aa.png	www.showcase.ca/	
CA	59.stations.xmltv.tvmedia.ca	40	CTV Drama	CTVDR|40	CA		Entertainment	False	False	False	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s15176_h15_ab.png		
CA	60.stations.xmltv.tvmedia.ca	41	Slice	SLICE|41	CA		Entertainment	False	False	False	False	Corus	http://cdn.tvpassport.com/image/station/76x28/v2/s15181_h15_ab.png		
CA	16.stations.xmltv.tvmedia.ca	42	USA Network (CAN)	USA|42	CA	CAN	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s15098_h15_ac.png	https://www.ctv.ca/usa-network	
CA	164.stations.xmltv.tvmedia.ca	43	History Canada East	HIST|43	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s17593_h15_ab.png	www.history.ca	
CA	159.stations.xmltv.tvmedia.ca	44	CTV Comedy - East	CTVCom|44	CA		Entertainment	False	False	False	False	CTV	http://cdn.tvpassport.com/image/station/76x28/v2/s17595_h15_ab.png	THECOMEDYNETWORK.CA/PROG.ASP	
CA	162.stations.xmltv.tvmedia.ca	45	Cartoon Network Canada - East	CRTN|45	CA		Kids	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s75456_h15_ad.png	www.teletoon.com	
CA	167.stations.xmltv.tvmedia.ca	46	Home Network	HOME|46	CA		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s17638_h15_ac.png	https://www.homenetwork.ca/?redirect=home	
CA	2847.stations.xmltv.tvmedia.ca	48	Turner Classic Movies Canada	TCM|48	CA		Movies	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s48815_h15_ab.png	www.turnerclassicmovies.com	
